indice|nombre|link
985|Gancho_Para_Ropa_2498_Ferretools|https://articulo.mercadolibre.cl/MLC-952858096-gancho-colgador-en-fierro-_JM
986|Juego_Accesorio_Para_Pulir__7pcs_Ferretools|https://articulo.mercadolibre.cl/MLC-942091634-set-juego-accesorios-para-pulir-115mm-7pcs-_JM
987|Nivel_50cm_Ferretools|https://www.ferroconstru.cl/1163/producto/herramientas-medicion-y-trazado-ferretools-nivel-50cm-con-iman
988|Nivel_80cm_Ferretools|https://cornershopapp.com/es-cl/products/3jhir-ferretools-nivel-aluminio-con-iman-80cm-32-pulgadas-x-unidad-be7-impeka
989|Nivel_100cm_Ferretools|https://www.ferroconstru.cl/1163/producto/2118040-herramientas-medicion-y-trazado-ferretools-nivel-100-cm-con-iman
990|Picaporte_Aluminio_#5_Dorado|x
991|Picaporte_Aluminio_#6_Dorado|x
992|Eslinga_1x15_Ferretools|https://ferrecenter.cl/home/1534-juego-cinta-amarre-1x15-eslinga-set-4-pcs.html
993|Pegamento_Trampra_Para_Raton_Ferretools|https://www.constructor31.com/shop/herramientas/herramientas-manuales/pack-5und-trampa-pegamento-ratones-ferretools/
994|Trampa_Raton_Caja_2_Unidades_Ferretools|https://www.ferroconstru.cl/1163/producto/2145345-control-de-plagas-ferretools-trampa-raton-pack-2-unid-85mmx165mm
995|Amarra_Plasticas_4.8x400_Ferretools|x
996|Broca_Bisagra_26mm_Ferretools|https://ferrecenter.cl/home/779-broca-copa-para-bisagra-26mm.html
997|Broca_Bisagra_35mm_Ferretools|https://www.rappi.cl/p/broca-pbisagra-35mm-ferretools-537728
998|Escuadra_Magnetica_25_Lbrs_Ferretools|https://cornershopapp.com/es-cl/products/3krel-ferretools-escuadra-magnetica-25-libras-x-unid
999|Escuadra_Magnetica_50_Lbrs|https://www.emiliaventas.cl/accesorios-para-soldadura-y-corte-/1345-escuadra-magnetica-50-lbs.html
1000|Pulpo_8mm_x_120mm_2pcs_Ferretools|https://www.uyustools.cl/ferreteria/cables-cadenas-cordeleria/pulpo/
1001|Juego_De_Llaves_Pta_Estrella|https://www.electromunoz.cl/MLC-594797813-juego-llave-punta-estrella-tork-9-pzas-tolsen-profesional-_JM
1002|Escofina_plana_8_Ferretools|https://www.ferroconstru.cl/1163/producto/herramientas-manuales-toro-negro-cincel-con-mango-10
1003|Prensa_Sargento_18_Ferretools|https://articulo.mercadolibre.cl/MLC-921380044-prensa-sargento-rapida-18-ferretools-_JM
1004|Chicharra_1_2_Ferretools|https://www.ferroconstru.cl/1163/producto/1707218-dados-chicharras-y-extensiones-ferretools-juego-de-dados-con-chicharra-1-2-12pcs
1005|Tizador_Con_Nivel|https://diartek.cl/set-tizador-con-nivel-2
1006|Alambre_#18_X_25metros_F|x
1007|Alambre_#20_X_40metros|x
1008|Alambre_#22_X_60metros|x
1009|Alicate_Universal_#6_Ferretools|x
1010|Mango_Ducha_Ferretools_#22|x
1011|Llave_Monomando_Lavaplato_Tipo_L_Negro_#21|x
1012|Soporte_Ducha_Ferretools_#23|x
1013|Yee_Union_Gas_Manguera_Zincada|https://refriabreu.com/?product=yee-bronce-mang-14
1014|Yeso_25Kg|https://www.construmart.cl/yeso-super-volcan-saco-25-kg/p
1015|Yeso_X_Kilo|https://www.ferreteriasancarlos.cl/product/yeso-volcan-x-1-kilo
1016|Base_Fluorecente_36w|https://www.construmart.cl/tubo-fluorescente-36-w/p
1017|Yute__#10|x
1018|Yute_#4|x
1019|Yute_#6|x
1020|Yute_#8|x
1021|abrazadera_De_Presion_3_8|https://biocartuning.cl/producto/abrazadera-3-79-87/
1022|Accesorios_Canaleta_Kalop|https://www.guzman.cl/canaletas/22638-derivacion-te-para-canaleta-20x10mm-color-madera-kalop.html
1023|Bastago_#3_Campana_Cromado|x
1024|ampolleta_halogena_g|https://conelectric.cl/sku-3165-ampolleta--halogena-g-9--40watts
1025|ampolleta_halogena_p|https://www.mandalay.cl/productos/otras-categorias/ampolleta-halogena-dicroica-gu-10-50w-c-p/
1026|barras_De_Soldadura_X_Unidad|https://www.dicoval.cl/barra-soldadura-de-plata-al-35
1027|Bastago_1_2_Con_Manilla_Ppr|https://ferreteriaemanuel.cl/tienda/gasfiteria/repuesto-calefont/vastagos/vastago-fas-14-corto-1-2-21-5-mm-1001-manilla-cruz/
1028|Bushini_Bronce_3_4_-_1_2|https://aguaplanet.cl/producto/bushing-de-bronce-3-4-he-x-1-2-hi/
1029|Abrazadera_Omega_De_Metal_3_4|https://eecol.cl/materiales-electricos/6844-abrazadera-2pc-omega-3-4-zincada.html
1030|cable_parlante_1m|https://casadavinci.cl/cables-de-audio-basico/cable-paralelo-ofc-para-parlante-rojonegro-1m-20awg.html
1031|Cadena_4mm_Eslabon_Corto|https://www.lioi.cl/producto/cadena-eslabon-corto-4-mm-61-mts/
1032|Cadena_4mm_Eslabon_Largo|https://www.miferreteria.cl/producto/cadena-eslabon-largo-4-mm-galvanizada-metro/
1033|Bastago_2_Oring_Campana_#1|x
1034|caleco_3_X_1.5mm|https://puntomaestro.cl/cable-electrico-caleco-tps-3-x-1-5-mm.html
1035|capuchon40|https://sodimac.falabella.com/sodimac-cl/product/110256411/Capuchon-de-goma-40-mm/110256416
1036|cañamo|https://es.wikipedia.org/wiki/C%C3%A1%C3%B1amo
1037|Bastago_3_4_Con_Manilla_Ppr|https://articulo.mercadolibre.cl/MLC-972910397-cuerpo-vastago-llave-paso-34-campana-y-manilla-_JM
1038|Codo_Bronce_1_2_So|https://sodimac.falabella.com/sodimac-cl/product/110252530/Codo-Bronce-SO-SO-1-2-1u/110252535
1039|Codo_Bronce_3_4-_1_2_So|https://sodimac.falabella.com/sodimac-cl/product/110245943/Codo-Bronce-SO-SO-3-4-x-1-2-1u/110245946
1040|Codo_Bronce_3_8_So|https://mejac.cl/tienda/sin-categoria/ferreteria/codo-bronce-3-8-so-so/
1041|Codo_Bronce_1_2_-_3_8_So|https://sodimac.falabella.com/sodimac-cl/product/110267380/Codo-Bronce-SO-SO-1-2-x-3-8-1u/110267415
1042|Codo_Bronce_HI_1_2|https://sodimac.falabella.com/sodimac-cl/product/110267466/Codo-Bronce-SO-HI-1-2-1u/110267497
1043|Codo_Bronce_HI-HE_1_2|https://www.nibsa.com/codo-bronce-hi-he-12/p
1044|Copla_Bronce_1_2_-_3_8_So|https://www.construmart.cl/copla-bronce-so-so-3-8/p
1045|Copla_Sanitario_110mm|https://sodimac.falabella.com/sodimac-cl/product/110241115/Copla-PVC-S-Cementar-110mm-Gris-1u/110241118
1046|Copla_Bronce_3_4_So|https://www.nibsa.com/copla-bronce-so-so-4-3-/p
1047|Bastago_Campana_Hilo_Fino_#2|x
1048|Copla_Sanitario_40mm|https://www.mimbral.cl/copla-sanitaria-gris-40mm.html
1049|copla_Conduit_20mm|https://ventasdv.cl/product/copla-conduit-20mm/
1050|Copla_Bronce_HI-HI_1_2|http://www.socodima.cl/s/index.php?moduloFrontend=fn_prod_productos&flujo=producto&id=4018
1051|Bastago_Cuerpo_#36_Llave_De_Paso_3_4|x
1052|Cordon_3x0.75mm_Negro|https://sodimac.falabella.com/sodimac-cl/product/110251501/Cordon-3x0,75-mm-10-m%C2%A0-Negro/110251503
1053|desvaste7|https://www.isesa.cl/disco-de-desbaste-metal-rasta-7-801004/p
1054|Flexible_Calefon_HI-HE_30cm|https://www.stretto.cl/products/flexible-agua-calefon-30-cm
1055|monomando_lavaplatos_Cuello_Flexible_#1|x
1056|Trampa_Raton_Caja_2_Unidades|https://listado.mercadolibre.cl/trampa-para-ratas
1057|Lampara_Portatil_5mtrs|https://articulo.mercadolibre.cl/MLC-580689839-lampara-portatil-enchufe-para-mecanico-cable-5-metros-_JM
1058|Juego_De_Dado_40pcs_Aiwa|https://articulo.mercadolibre.cl/MLC-939570533-caja-herramietas-juego-de-dados-40-piezas-con-chicharra-aiwa-_JM
1059|Antena_Tv_Con_Base|https://articulo.mercadolibre.cl/MLC-595350275-antena-tv-con-base-_JM
1060|Kit_De_Circuito_Electrico_Escolar_YTS|https://articulo.mercadolibre.cl/MLC-999275284-kit-circuito-electrico-escolar-8-piezas-proyecto-electrico-_JM
1061|Mascara_De_Soldar_Fotosensible|https://www.kupfer.cl/mascara-para-soldar-fotosensible-optech-graf.html
1062|Set_Soldadura_+_Pasta_YTS|https://listado.mercadolibre.cl/pasta-soldadura
1063|Soquete_Negro|https://www.falabella.com/falabella-cl/product/110432713/Lampara-Soquete-Colgante-Vintage-E27-Negro/110432715
1064|Adaptador_Shuko_Blanco|https://www.casaedison.cl/producto/macho-adaptador-schuko-10a-blanco-mec/383
1065|Cautin_De_30w|https://altronics.cl/cautin-30w-zd-200b
1066|cautin_Electrico_de_60.W|https://www.netexpertos.cl/cautin-para-soldar
1067|Adaptador_Euroamericano|https://www.toso.cl/adaptador-euroamericano-2p-negro-mec.html
1068|Bastago_Cuerpo_Con_Manilla_3_4_#52|x
1069|Broca_Sds_Plus_10mm__Dewalt|https://sodimac.falabella.com/sodimac-cl/product/110053774/Broca-SDS-Plus-10-mm/110053777
1070|Broca_Sds_Plus_16mm_Dewalt|https://mechanicshop.cl/producto/broca-sds-plus-16-x-160-x-100-mm-dewalt-dw00717/
1071|Esmalte_Sintetico_1L_Amanecer_Blanco|https://pinturasamanecer.cl/index.php/producto/esmalte-sintetico/
1072|Esmalte_Sintetico_1L_Amanecer_Negro|https://eltitempresas.cl/producto/esmalte-sintetico-tricolor-negro/
1073|esparrago_3_8|https://articulo.mercadolibre.cl/MLC-445431072-hilos-esparragos-x-metro-mamut-38-unc-01-un-ferrepernos-_JM
1074|esponja_fraguadora|https://elproin.cl/producto/esponja-fraguadora-13x19-cm/
1075|fraguador_chico|https://www.comercialnicasiosolis.cl/product/fraguador-chico
1076|fraguador_grande|https://mosaicospaulina.cl/producto/fraguador-grande/
1077|Baston_De_Valco_He|https://www.thc.cl/productos/valco-sistema-de-tuberias-pp-autorroscante.php
1078|Grampa_Bolsa_10_Uni|https://www.zarzartex.com/products/grampa-galvanizada-1-2-pack-10-uni-mohican
1079|Baston_De_Valco_Hi|https://www.thc.cl/productos/valco-sistema-de-tuberias-pp-autorroscante.php
1080|Guante_Soldar_Rojo|https://www.vicsa.cl/guante-soldador-rojo/p
1081|hacha_1000G|https://herramientastotal.cl/products/hacha-mango-de-fibra-1000g-total-tht7810006
1082|hacha_1500g|https://articulo.mercadolibre.cl/MLC-1108937378-hacha-lenadora-1500g-_JM
1083|hoja_sierra|https://ferreteria.cl/ficha/279/hoja-de-sierra-bahco-sandflex-24-dientes
1084|Abrazadera_Sanitaria_110mm|https://www.toso.cl/gasfiteria/ca-eria-y-fittings/abrazadera-sanitaria-110mm.html
1085|Batea_Rectangular|https://cornershopapp.com/es-cl/products/nusa-batea-rectangular-trebol-n18-108-lts
1086|interruptor_Nevada_simple_Dorado|https://www.ukraventas.cl/MLC-969425587-interruptor-simple-912-16-a-dorado-genesis-_JM
1087|interruptor_Nevada_simple_Grafito|http://www.castilloltda.cl/secciones/nevada_embutida.html
1088|interruptor_Nevada_triple_Blanco|https://homelectric.cl/producto/interruptor-triple/
1089|interruptor_Nevada_triple_Grafito|https://articulo.mercadolibre.cl/MLC-922641150-art-dna-interruptor-triple-932-10a-grafito-c3-p06-_JM
1090|llave_De_Paso_Valco_20_Mm|https://www.inergasonline.cl/llave-de-paso-valco-20-mm
1091|Llave_Corona_12mm_Kamasa|https://cornershopapp.com/es-cl/products/1dnih-kamasa-llave-punta-corona-12-mm-cr-v-unidad
1092|Llave_Corona_13mm_Kamasa|https://listado.mercadolibre.cl/llave-punta-corona-13
1093|Bemis_Bar_Premium|https://sodimac.falabella.com/sodimac-cl/product/110133005/Asiento-WC-redondo-plastico-blanco/110133006
1094|mango_martillo_madera|https://www.tramontinastore.cl/martillo-de-u%C3%B1a-mango-de-madera-29-mm-pulido_40200029/p
1095|oleo_Brillante_Damasco_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1096|oleo_Brillante_Negro_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1097|oleo_Brillante_blanco_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1098|oleo_Brillante_calipso_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1099|oleo_Brillante_celeste_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1100|oleo_Brillante_colonial_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1101|oleo_Brillante_gris_perla_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1102|oleo_Brillante_lila_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1103|oleo_Brillante_ocre_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1104|oleo_Brillante_roble_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1105|Bisagra_26mm_Recta_X2|https://sodimac.falabella.com/sodimac-cl/product/110282551/Bisagra-Recta-26mm-2-unidades/110282557
1106|oleo_Brillante_vainilla_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1107|oleo_Brillante_verde_agua_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1108|oleo_Brillante_verde_manzana_amanecer_1_4|https://pinturasamanecer.cl/index.php/producto/oleo-brillante/
1109|partidor_500|https://sodimac.falabella.com/sodimac-cl/product/110151622/Partidor-de-bateria-500-A/110151626
1110|Interruptor_Pera_Blanco|https://ferrecenter.cl/home/1195-interruptor-lampara-blanco-tipo-pera-box-24-pcs.html
1111|perfil_25x25x15|https://www.easy.cl/perfil-cuadrado-25x25x1-5-mm-6-m-6-36-kg-119259/p
1112|perfil_40x20x1.5|https://sodimac.falabella.com/sodimac-cl/product/110297622/40x20x1.5mm-x6m-Perfil-tubular-rectangular/110297628
1113|Bisagra_26mm_Semicurva|https://ferreterialirquen.cl/inicio/69-bisagra-semicurva-de-26mm.html
1114|puntas_1__Bolsa|https://www.rgm.cl/puntas-/222-puntas-1x17-bolsa-05kg.html
1115|puntas_1_1_2_Bolsa|https://www.construmart.cl/punta-corriente-1-1-2-x-15-bolsa-1-2-kg/p
1116|Reduccion_Sanitario_50x40|https://ferreteriavca.cl/shop/product/2a03052-reduccion-sanitario-50x40-gris-4945
1117|Reduccion_Sanitario_110x50|https://sodimac.falabella.com/sodimac-cl/product/110226383/Reduccion-PVC-S-Cementar-110mm-x-50mm-Gris-1u/110226390
1118|Bisagra_35mm_Cierre_Sueva_X2|https://articulo.mercadolibre.cl/MLC-641586379-bisagra-cierre-suave-recta-35mm-incluye-tornillos-x-2-unidad-_JM
1119|Riel_Cajon_40cm|https://www.construmart.cl/corredera-para-cajon-sbp-40-cm/p
1120|rueda_porton_S_Base_3_X_Unidad|https://ferrecenter.cl/home/2423-rueda-porton-sin-base-3-80mm.html
1121|Bisagra_35mm_Curva_X2|https://rey.cl/producto/bisagra-curva-35-mm/
1122|tapa_ppr_25|https://articulo.mercadolibre.cl/MLC-570702010-tapa-gorro-ppr-25-mm-verde-100-uni-_JM
1123|Tapon_Bronce_3_4_SO|https://mejac.cl/tienda/sin-categoria/ferreteria/tapon-bronce-3-4/
1124|Tapon_Bronce_3_8_SO|https://mejac.cl/tienda/sin-categoria/ferreteria/tapon-bronce-3-8-so/
1125|Tapon_Bronce_HE_1_2|https://www.nibsa.com/tapon_bronce_he_1_2_agua/p
1126|tapon_negro_goma|https://articulo.mercadolibre.cl/MLC-932902076-tapon-de-goma-para-banco-de-cerdos-20-unidades-color-negro-_JM
1127|tarugo_clavo_8x100_Unidad|https://sodimac.falabella.com/sodimac-cl/product/110331428/Tarugo-clavo-8x100-mm-2-unidades/110331430
1128|tarugo_clavo_8x80_Unidad|https://www.ferresur.cl/tarugo-clavo-8-x-80-unidad
1129|Ampolleta_redonda22W|https://knasta.cl/detail/falabella/110133354/tubo-fluorescente-g-10q-22w-luz-fria-westinghouse
1130|Ampolleta_redonda32W|https://retail.ledstudio.cl/ofertas/569-ampolleta-philips-par30-32w-3000k.html
1131|Ampolleta_Clasica_Amarilla_100w|https://conelectric.cl/sku-1704-ampolleta-par-38-amarilla-2-e27-100w
1132|Tee_Bronce_1_2_So|https://www.mimbral.cl/tee-bronce-so-so-1-2.html
1133|Tee_Bronce_3_4_So|https://sodimac.falabella.com/sodimac-cl/product/110262977/Tee-Bronce-SO-SO-SO-3-4-1u/110262981
1134|Tee_Bronce_3_4_-_1_2_-_3_4|https://www.construmart.cl/tee-bronce-so-so-so-3-4-x-1-2-x-3-4/p
1135|Tee_Bronce_HI_3_4|https://www.nibsa.com/tee-bronce-hi-hi-hi-34/p
1136|Tee_Blanca_75mm|https://www.construplaza.cl/ferreteria/gasfiteria/tee/p-v-c-tee-sanit-bco-de-75-x-75-mm.html
1137|Tee_Bronce_HI-HI-HI_1_2|https://sodimac.falabella.com/sodimac-cl/product/110267523/Tee-Bronce-HI-HI-HI-1-2-1u/110267550
1138|Terminal_Bronce_HE_1_2|https://sodimac.falabella.com/sodimac-cl/product/110220277/Terminal-Bronce-SO-HE-1-2-1u/110220280
1139|Terminal_Bronce_HI_1_2|https://www.constructor31.com/shop/gasfiteria/fitting-bronce/terminal-so-hi-1-2-g16/
1140|tierra_color_Rojo_1_2_kg|https://eltitempresas.cl/producto/tierra-color-roja-extra-1-2-kilo-quimica-universal/
1141|tinte_para_madera|https://pinturasamanecer.cl/index.php/producto/tinte-para-madera-base-agua/
1142|tope_de_puerta|https://www.odis.cl/producto/tope-puerta-odis-recto/
1143|tubo_Hidraulico_25mm_1mtr|https://sodimac.falabella.com/sodimac-cl/product/110322802/Tubo-PVC-P-25mm-x-1m-PN-10-Cementar/110322811
1144|tubo_hidraulico_20_1mtrs|https://articulo.mercadolibre.cl/MLC-1262304719-tubo-pvc-hidraulico-20-mm-x-1-metro-_JM
1145|Tuerca_Hex._1_4_(unidad)|https://eltitempresas.cl/producto/tuerca-hexagonal-1-4-4-unidades/
1146|Vee_Sanitario_110mm|https://www.ferresur.cl/vee-pvc-sanitario-110-x-110-mm?similar_product=true
1147|Vee_Sanitario_110x50mm|https://ventasdv.cl/product/vee-pvc-sanitaria-gris-110x50mm/
1148|Escuadra_Silla_#2_Ferromat|x
1149|Escuadra_Plana_#4_Ferromat|x
1150|Escusdra_Plana_1_1_2|https://www.lioi.cl/producto/escuadra-plana-1-1-2-zincada-sin-tornillos-48-un/
1151|Escuadra_Plana_2_1_2|https://www.lioi.cl/producto/escuadra-plana-2-1-2-zincada-4-unidades-en-display-con-tornillos-venta-x-12-display-de-4-unidades-c-u-12-displays/
1152|Escuadra_Plana_3_1_2|https://www.masferret.cl/product/escuadra-plana-3-1-2-pulg
1153|Escuadra_silla_1|https://sodimac.falabella.com/sodimac-cl/product/110312273/Escuadra-para-silla-1%27%27/110312280
1154|Escuadra_Silla_#4_Ferromat|x
1155|Escuadra_silla_1_1_2|https://www.lioi.cl/producto/escuadra-silla-1-1-2-a-zn-c-t-bl-1-u/
1156|2_Enchufe_+_1_Interruptor|https://www.tramontina.com.br/es/p/57170072-388-conjunto-montado-2-interruptores-simples-1-tomada-2pt-10a15a-250v
1157|Bisagra_Piano_1_Mtrs|https://www.lioi.cl/producto/bisagra-piano-de-32-mm-acero-niquelado-sin-tornillos-largo-1-mt-50-un/
1158|Bomba_de_Parafina|https://www.mezsal.cl/casa-y-jardin/864-bomba-manual-para-parafina.html
1159|Boton_Estanque_2_Etapas_38mm|https://articulo.mercadolibre.cl/MLC-1042237747-boton-para-estanque-wc-38mm-2-etapa-aquakit-sertec-_JM
1160|Abrazadera_Valco_20mm|https://aguila.cl/abrazadera-pp-valco-2-patas-20mm.html
1161|Abrazadera_Valco_25mm|https://aguila.cl/abrazadera-pp-valco-2-patas-25mm.html
1162|Broca_Concreto_14mm|https://www.isesa.cl/brocas-sds-plus-forte-art-877-o-14-0-alpen-907505/p
1163|Broca_Concreto_10mm|https://www.isesa.cl/brocas-sds-plus-forte-art-827-o-10-0-alpen-907205/p
1164|Broca_Concreto_3mm|https://www.construplaza.cl/broca-concreto-bosch-3mm-tc.html
1165|Broca_Concreto_5mm|https://www.chilemat.com/broca-para-concreto-5mm-8112-386451/p
1166|Abrazadera_Hidraulico_25mm|https://www.dimarsa.cl/abrazadera-hidraulica-25-mm-639543.html
1167|Broca_Concreto_7mm|https://herramientas.cl/ficha/582457/-broca-concreto-7mm-granel-10-unid-
1168|Broca_Concreto_12mm|https://cornershopapp.com/es-cl/products/2h13n-jctools-broca-para-concreto-de-12mm-unidad
1169|Broca_Madera_12x30cm|https://articulo.mercadolibre.cl/MLC-948761054-brocas-largas-para-madera-30cm-de-3pcs-8-10-12mm-_JM
1170|Broca_Metal_1.5mm|https://www.isesa.cl/brocas-hss-art-624-o-1-5-alpen-902315/p
1171|Broca_Metal_2.0mm|https://www.isesa.cl/brocas-o-2-0-hss-serie-larga-art-501-alpen-900303/p
1172|Broca_Metal_2.5_mm|https://www.isesa.cl/brocas-o-2-5-hss-serie-larga-art-501-alpen-900304/p
1173|Broca_Metal_3.0_mm|https://www.isesa.cl/brocas-o-3-0-hss-serie-normal-art-601-alpen-901630/p
1174|Broca_Metal_3.5_mm|https://www.isesa.cl/brocas-o-3-5-hss-serie-normal-art-601-alpen-901635/p
1175|Broca_Metal_4.0_mm|https://www.isesa.cl/brocas-o-4-0-hss-serie-normal-art-601-alpen-901640/p
1176|Broca_Metal_4.5_mm|https://www.isesa.cl/brocas-o-4-5-hss-serie-larga-art-501-alpen-900308/p
1177|Broca_Metal_5.0_mm|https://www.isesa.cl/brocas-o-5-0-hss-serie-larga-art-501-alpen-900309/p
1178|Broca_Metal_5.5_mm|https://www.isesa.cl/brocas-o-5-5-hss-serie-normal-art-601-alpen-901655/p
1179|Broca_Metal_6.0_mm|https://www.isesa.cl/brocas-o-6-0-hss-serie-normal-art-601-alpen-901660/p
1180|Broca_Metal_7.0_mm|https://www.isesa.cl/brocas-o-7-0-hss-serie-larga-art-501-alpen-900313/p
1181|Broca_Metal_7.5_mm|https://www.isesa.cl/brocas-o-7-5-hss-serie-normal-art-601-alpen-901675/p
1182|Broca_Metal_8.0mm|https://www.isesa.cl/brocas-o-8-0-hss-serie-normal-art-601-alpen-901680/p
1183|Amarra_Plastica_4.8x300mm_Valprik|https://www.ferrelucastore.cl/collection/ferreteria?limit=12&with_stock=0&order=name&way=DESC&page=56
1184|Broca_Pino_14mm-20mm_Crowman|https://www.ferroelectronic.cl/broca-pino-escalonada-con-barra-hexagonal-4-20mm-toolmak
1185|Juego_De_Golilla_Ante|https://fitvalv.cl/producto/juego-golilla-goma-conbraco/
1186|Broca_Pino_4mm-12mm_Crowman|https://articulo.mercadolibre.cl/MLC-906547566-broca-pino-escalonada-4-12-mm-_JM
1187|Pila_Energizer__D__C2|https://www.ebest.cl/pila-energizer-max-d2-11059.html
1188|Valvula_Llenado_Regulable_En_Altura_7_8|https://www.construmart.cl/valvula-llenado-regulable-en-altura-7-8/p
1189|Valvula_De_Descarga_Dual_Universal_Con_Cable_WC_2_Pzs|https://ferreterialareina.cl/producto/descarga-dual-2/
1190|Valvula_Estanque_WC_Hilo_De_7_8|https://www.dipromat.cl/online/bano-y-cocina/554-valvula-estanque-wc-hilo-de-7-8-fluidmaster.html
1191|Valvula_Esta_WC_Hilo_De_7_8_Altura_Regulada|https://www.dipromat.cl/online/bano-y-cocina/554-valvula-estanque-wc-hilo-de-7-8-fluidmaster.html
1192|Manguera_1_2_Blanca_Verde_X_Metro_Hoffens|https://hoffens.com/mangueras-y-accesorios-de-riego/263-manguera-1-blanca-verde.html
1193|Tijera_PPR_Hidraulicos|https://www.diplas.cl/products/tijera-mediana-ppr
1194|Set_De_Lija_Con_Velcro_Ps22k|https://www.imperial.cl/accesorios-para-sierras-cepillos-y-lijadoras/display-disco-lija-velcro-125mm-ps22k-gr80-5uds/product/142027
1195|Nariz_De_Grada_1.20_M_Gris|https://www.signet.cl/nariz-de-grada/3075-nariz-de-grada-37-x-37-t-12-gris-oscuro.html
1196|Nariz_De_Grada_1.20_M_Negro|https://www.signet.cl/nariz-de-grada/3905-nariz-de-grada-aluminio-negro-1m.html
1197|Cinta_De_Embalaje_Transparente|https://www.isesa.cl/cinta-huincha-embalaje-transparente-max-48mm-100-metros-bilden/p
1198|Burlete_Blanco_Tesa_6mtrs|https://www.adepac.cl/producto/burlete-perfil-i-pe-blanco-4mm-x-9mm-x-6mts/
1199|Burlete_Cafe_Tesa_6mtrs|https://www.falabella.com/falabella-cl/product/113834561/Burlete-Tesamoll-Tubular-Estandar-9mm-X-6mts-Cafe/113834563
1200|Cinta_Doble_Faz_Ultra_Fuerte_Tesa|https://articulo.mercadolibre.cl/MLC-929473110-cinta-doble-faz-ultra-fuerte-tesa-100-kgmt-19mm-x-15m-_JM
